"Date","Price","Open","High","Low","Change %"
"Oct 17, 2003","183.51","183.80","184.19","182.81","-0.21%"
"Oct 16, 2003","183.89","182.66","184.25","182.55","0.71%"
"Oct 15, 2003","182.60","182.16","183.26","181.74","0.27%"
"Oct 14, 2003","182.10","181.46","183.18","180.85","0.33%"
"Oct 13, 2003","181.50","180.64","181.84","179.35","0.33%"
"Oct 10, 2003","180.90","181.70","181.99","180.00","-0.57%"
"Oct 09, 2003","181.93","182.14","182.37","180.65","-0.13%"
"Oct 08, 2003","182.17","182.69","182.99","181.60","-0.33%"
"Oct 07, 2003","182.77","185.31","186.13","181.92","-1.35%"
"Oct 06, 2003","185.28","184.53","186.27","183.92","0.40%"
"Oct 03, 2003","184.54","184.79","185.46","183.93","-0.17%"
"Oct 02, 2003","184.85","184.53","185.61","184.42","0.13%"
"Oct 01, 2003","184.61","185.20","185.37","183.14","-0.36%"
"Sep 30, 2003","185.27","184.81","186.37","183.88","0.30%"
"Sep 29, 2003","184.72","185.11","185.33","183.44","-0.22%"
"Sep 26, 2003","185.13","185.91","186.24","185.07","-0.46%"
"Sep 25, 2003","185.98","185.62","186.40","184.64","0.18%"
"Sep 24, 2003","185.64","185.31","185.64","183.90","0.16%"
"Sep 23, 2003","185.35","185.05","185.55","183.24","0.08%"
"Sep 22, 2003","185.20","185.08","185.37","183.70","-0.79%"
"Sep 19, 2003","186.67","186.39","187.71","185.45","0.11%"
"Sep 18, 2003","186.47","186.70","187.13","185.66","-0.26%"
"Sep 17, 2003","186.96","184.45","187.44","184.08","1.36%"
"Sep 16, 2003","184.46","187.97","188.37","184.07","-1.87%"
"Sep 15, 2003","187.98","187.96","188.94","187.88","-0.04%"
"Sep 12, 2003","188.05","186.79","188.60","186.12","0.70%"
"Sep 11, 2003","186.74","186.42","187.13","185.40","0.15%"
"Sep 10, 2003","186.46","185.88","186.55","185.31","0.29%"
"Sep 09, 2003","185.92","184.84","186.11","183.54","0.54%"
"Sep 08, 2003","184.93","184.84","184.93","184.84","-0.30%"
"Sep 05, 2003","185.48","184.74","186.21","184.25","0.38%"
"Sep 04, 2003","184.77","182.14","185.04","181.54","1.47%"
"Sep 03, 2003","182.09","182.47","182.83","181.23","-0.21%"
"Sep 02, 2003","182.47","183.08","183.81","181.89","-0.38%"
"Sep 01, 2003","183.17","184.29","184.61","182.50","-0.68%"
"Aug 29, 2003","184.43","185.20","185.39","183.31","-0.40%"
"Aug 28, 2003","185.17","184.37","185.52","183.60","0.28%"
"Aug 27, 2003","184.65","184.09","185.60","183.86","0.28%"
"Aug 26, 2003","184.14","184.04","184.95","183.36","0.00%"
"Aug 25, 2003","184.14","185.02","185.55","184.06","-0.48%"
"Aug 22, 2003","185.02","185.84","186.28","184.28","-0.49%"
"Aug 21, 2003","185.93","188.03","188.38","185.36","-1.16%"
"Aug 20, 2003","188.11","187.97","189.04","187.60","0.06%"
"Aug 19, 2003","188.00","189.98","190.04","187.68","-1.13%"
"Aug 18, 2003","190.14","190.33","190.73","189.49","-0.10%"
"Aug 15, 2003","190.33","190.70","191.00","189.74","-0.10%"
"Aug 14, 2003","190.52","191.41","192.55","190.33","-0.55%"
"Aug 13, 2003","191.58","190.20","192.01","189.64","0.69%"
"Aug 12, 2003","190.26","190.47","191.05","189.44","-0.15%"
"Aug 11, 2003","190.54","190.82","191.19","189.34","-0.30%"
"Aug 08, 2003","191.12","192.49","192.68","190.57","-0.77%"
"Aug 07, 2003","192.60","193.51","193.57","191.56","-0.52%"
"Aug 06, 2003","193.61","193.50","194.34","192.76","0.03%"
"Aug 05, 2003","193.55","193.84","194.50","191.93","-0.17%"
"Aug 04, 2003","193.87","193.84","193.96","193.80","0.18%"
"Aug 01, 2003","193.52","194.07","194.32","192.38","-0.30%"
"Jul 31, 2003","194.11","194.29","194.53","192.88","-0.10%"
"Jul 30, 2003","194.31","194.60","195.08","194.05","-0.25%"
"Jul 29, 2003","194.80","194.03","194.80","193.78","0.35%"
"Jul 28, 2003","194.12","192.64","194.52","192.44","0.95%"
"Jul 25, 2003","192.30","192.23","192.93","191.62","0.04%"
"Jul 24, 2003","192.23","191.00","192.36","190.76","0.69%"
"Jul 23, 2003","190.91","189.97","191.49","189.21","0.39%"
"Jul 22, 2003","190.17","189.55","191.38","189.18","0.27%"
"Jul 21, 2003","189.66","187.38","190.00","186.70","0.55%"
"Jul 18, 2003","188.62","189.62","190.23","187.66","-0.54%"
"Jul 17, 2003","189.64","188.56","189.74","188.28","0.59%"
"Jul 16, 2003","188.52","187.69","188.82","187.49","0.42%"
"Jul 15, 2003","187.74","189.27","190.00","186.21","-1.17%"
"Jul 14, 2003","189.96","192.07","192.13","189.61","-1.20%"
"Jul 11, 2003","192.26","192.25","193.02","191.68","-0.03%"
"Jul 10, 2003","192.32","192.86","193.00","190.96","-0.34%"
"Jul 09, 2003","192.97","193.09","193.78","191.59","-0.13%"
"Jul 08, 2003","193.22","194.77","195.10","192.97","-0.88%"
"Jul 07, 2003","194.94","196.75","197.08","194.23","-0.94%"
"Jul 04, 2003","196.79","197.22","197.73","196.46","-0.19%"
"Jul 03, 2003","197.16","196.74","197.89","196.05","0.18%"
"Jul 02, 2003","196.81","198.41","198.81","196.17","-0.88%"
"Jul 01, 2003","198.56","198.17","198.98","197.20","0.19%"
"Jun 30, 2003","198.18","197.41","198.81","197.24","0.44%"
"Jun 27, 2003","197.32","198.26","198.92","196.95","-0.47%"
"Jun 26, 2003","198.26","197.23","198.82","196.82","0.45%"
"Jun 25, 2003","197.37","195.94","197.61","195.17","0.68%"
"Jun 24, 2003","196.03","196.41","196.81","195.38","-0.21%"
"Jun 23, 2003","196.44","197.13","197.31","195.28","-0.23%"
"Jun 20, 2003","196.90","198.79","199.28","196.18","-0.95%"
"Jun 19, 2003","198.79","198.02","199.35","197.97","0.52%"
"Jun 18, 2003","197.77","198.96","199.71","197.65","-0.66%"
"Jun 17, 2003","199.09","197.24","199.57","197.22","0.89%"
"Jun 16, 2003","197.33","196.44","198.67","196.14","0.50%"
"Jun 13, 2003","196.34","196.19","197.04","195.35","-0.04%"
"Jun 12, 2003","196.41","196.14","197.52","196.02","0.07%"
"Jun 11, 2003","196.28","194.44","196.72","194.15","0.90%"
"Jun 10, 2003","194.52","194.42","195.76","193.71","0.00%"
"Jun 09, 2003","194.52","196.92","197.39","193.98","-1.42%"
"Jun 06, 2003","197.32","195.31","197.85","195.00","1.00%"
"Jun 05, 2003","195.37","193.79","195.77","192.76","0.76%"
"Jun 04, 2003","193.89","194.01","194.78","192.97","-0.17%"
"Jun 03, 2003","194.22","194.18","194.90","193.34","0.01%"
"Jun 02, 2003","194.20","194.43","194.66","192.80","-0.52%"
"May 30, 2003","195.21","195.18","196.16","194.86","0.03%"
"May 29, 2003","195.15","194.33","195.94","193.89","0.35%"
"May 28, 2003","194.47","192.20","194.76","191.89","1.21%"
"May 27, 2003","192.14","191.43","192.46","190.97","0.40%"
"May 26, 2003","191.37","190.80","192.50","190.77","0.10%"
"May 23, 2003","191.17","191.38","192.46","190.98","-0.15%"
"May 22, 2003","191.46","192.31","192.60","191.06","-0.32%"
"May 21, 2003","192.07","191.33","193.08","191.10","0.37%"
"May 20, 2003","191.36","191.33","191.85","190.76","0.05%"
"May 19, 2003","191.27","188.08","191.77","187.50","1.62%"
"May 16, 2003","188.22","188.89","189.14","187.75","-0.37%"
"May 15, 2003","188.91","187.98","189.12","186.80","0.39%"
"May 14, 2003","188.18","187.92","188.75","187.01","0.12%"
"May 13, 2003","187.95","188.38","188.84","187.11","-0.15%"
"May 12, 2003","188.24","188.42","188.66","186.88","-0.11%"
"May 09, 2003","188.44","187.53","188.85","187.45","0.47%"
"May 08, 2003","187.55","185.91","188.35","184.74","0.94%"
"May 07, 2003","185.81","189.82","190.53","185.03","-2.16%"
"May 06, 2003","189.91","190.35","191.06","189.44","-0.33%"
"May 05, 2003","190.53","190.88","191.03","190.20","-0.20%"
"May 02, 2003","190.91","191.02","191.37","190.33","-0.07%"
"May 01, 2003","191.05","190.11","191.15","189.29","0.52%"
"Apr 30, 2003","190.06","190.91","191.35","189.96","-0.52%"
"Apr 29, 2003","191.06","191.32","191.70","190.25","-0.15%"
"Apr 28, 2003","191.34","191.41","192.08","190.91","0.02%"
"Apr 25, 2003","191.30","190.98","192.49","190.55","0.08%"
"Apr 24, 2003","191.15","190.73","191.62","190.16","0.08%"
"Apr 23, 2003","191.00","189.16","191.31","188.60","0.92%"
"Apr 22, 2003","189.25","188.33","189.36","188.05","0.53%"
"Apr 21, 2003","188.26","187.86","189.55","187.69","0.03%"
"Apr 18, 2003","188.21","187.81","188.69","187.78","0.14%"
"Apr 17, 2003","187.94","188.84","189.12","187.72","-0.57%"
"Apr 16, 2003","189.01","188.89","189.89","187.91","0.04%"
"Apr 15, 2003","188.93","189.09","189.62","188.51","-0.25%"
"Apr 14, 2003","189.41","189.34","190.28","188.70","-0.05%"
"Apr 11, 2003","189.50","188.16","189.77","187.81","0.70%"
"Apr 10, 2003","188.19","187.86","188.38","186.85","0.27%"
"Apr 09, 2003","187.68","186.11","188.11","185.63","0.75%"
"Apr 08, 2003","186.29","186.30","186.70","185.57","0.11%"
"Apr 07, 2003","186.08","187.20","188.19","185.93","-0.63%"
"Apr 04, 2003","187.26","187.71","188.52","187.02","-0.26%"
"Apr 03, 2003","187.75","186.44","188.23","185.80","0.74%"
"Apr 02, 2003","186.38","186.13","187.31","185.81","0.05%"
"Apr 01, 2003","186.29","186.71","187.29","185.73","-0.21%"
"Mar 31, 2003","186.68","188.64","189.24","186.08","-0.93%"
"Mar 28, 2003","188.43","187.66","189.12","187.32","0.38%"
"Mar 27, 2003","187.72","188.81","189.41","187.37","-0.69%"
"Mar 26, 2003","189.03","188.97","189.59","188.65","-0.01%"
"Mar 25, 2003","189.04","190.09","190.30","188.10","-0.57%"
"Mar 24, 2003","190.12","189.45","190.38","189.11","0.13%"
"Mar 21, 2003","189.87","188.35","190.66","187.67","0.77%"
"Mar 20, 2003","188.41","188.40","188.62","187.25","0.03%"
"Mar 19, 2003","188.35","186.05","188.63","184.73","1.16%"
"Mar 18, 2003","186.19","185.99","186.84","185.41","0.07%"
"Mar 17, 2003","186.06","187.35","187.74","185.40","-0.64%"
"Mar 14, 2003","187.26","189.90","190.17","187.18","-1.39%"
"Mar 13, 2003","189.90","189.22","190.64","188.59","0.35%"
"Mar 12, 2003","189.23","188.23","189.48","187.96","0.55%"
"Mar 11, 2003","188.20","187.03","188.28","186.87","0.53%"
"Mar 10, 2003","187.20","187.56","187.75","185.75","-0.21%"
"Mar 07, 2003","187.59","188.19","188.47","186.33","-0.37%"
"Mar 06, 2003","188.29","187.86","188.74","187.55","0.28%"
"Mar 05, 2003","187.76","186.46","188.15","185.84","0.73%"
"Mar 04, 2003","186.40","185.58","186.88","185.42","0.42%"
"Mar 03, 2003","185.62","185.89","186.45","184.66","-0.15%"
"Feb 28, 2003","185.89","185.91","186.79","185.56","0.04%"
"Feb 27, 2003","185.81","185.42","185.99","184.55","0.31%"
"Feb 26, 2003","185.23","184.52","185.55","184.42","0.35%"
"Feb 25, 2003","184.59","187.13","187.69","183.97","-1.38%"
"Feb 24, 2003","187.17","187.43","187.73","185.54","-0.18%"
"Feb 21, 2003","187.51","188.56","189.66","187.36","-0.56%"
"Feb 20, 2003","188.56","189.63","190.63","187.96","-0.56%"
"Feb 19, 2003","189.63","189.23","190.04","188.95","0.18%"
"Feb 18, 2003","189.28","192.09","192.46","188.95","-1.49%"
"Feb 17, 2003","192.14","193.92","194.39","191.84","-1.09%"
"Feb 14, 2003","194.25","195.23","195.69","193.37","-0.58%"
"Feb 13, 2003","195.39","196.08","196.60","194.92","-0.34%"
"Feb 12, 2003","196.05","195.87","196.43","194.98","0.09%"
"Feb 11, 2003","195.87","197.11","197.48","195.67","-0.65%"
"Feb 10, 2003","197.16","196.35","197.60","195.99","0.46%"
"Feb 07, 2003","196.25","196.19","196.46","195.10","-0.05%"
"Feb 06, 2003","196.34","196.84","197.63","195.72","-0.36%"
"Feb 05, 2003","197.04","197.27","197.73","196.65","-0.19%"
"Feb 04, 2003","197.41","197.52","198.10","197.08","-0.14%"
"Feb 03, 2003","197.68","197.36","198.68","196.73","0.07%"
"Jan 31, 2003","197.55","196.87","197.66","196.44","0.29%"
"Jan 30, 2003","196.98","195.09","197.11","194.82","0.96%"
"Jan 29, 2003","195.11","194.67","195.27","194.03","0.20%"
"Jan 28, 2003","194.72","193.89","195.14","193.33","0.50%"
"Jan 27, 2003","193.76","192.43","194.75","192.20","0.73%"
"Jan 24, 2003","192.36","191.64","192.98","191.32","0.35%"
"Jan 23, 2003","191.68","191.51","192.20","190.89","0.11%"
"Jan 22, 2003","191.46","191.05","191.65","189.85","0.18%"
"Jan 21, 2003","191.11","189.85","191.57","189.59","0.73%"
"Jan 20, 2003","189.73","190.16","191.40","189.52","-0.11%"
"Jan 17, 2003","189.93","189.71","190.94","189.46","0.03%"
"Jan 16, 2003","189.87","189.65","190.26","188.86","0.15%"
"Jan 15, 2003","189.59","189.56","190.64","188.61","-0.02%"
"Jan 14, 2003","189.62","190.26","190.72","189.07","-0.35%"
"Jan 13, 2003","190.29","191.67","192.04","189.88","-0.78%"
"Jan 10, 2003","191.78","191.65","192.80","191.49","0.06%"
"Jan 09, 2003","191.67","192.11","192.34","191.19","-0.21%"
"Jan 08, 2003","192.07","193.19","193.37","191.33","-0.60%"
"Jan 07, 2003","193.22","191.67","193.44","191.39","0.79%"
"Jan 06, 2003","191.71","192.72","193.06","191.00","-0.53%"
"Jan 03, 2003","192.73","191.44","192.95","190.71","0.68%"
"Jan 02, 2003","191.43","191.15","191.67","190.49","-0.01%"
"Dec 31, 2002","191.44","190.06","191.54","189.76","0.67%"
"Dec 30, 2002","190.16","192.14","192.58","189.70","-1.12%"
"Dec 27, 2002","192.32","191.82","192.67","190.63","0.20%"
"Dec 26, 2002","191.93","192.00","192.19","191.51","-0.05%"
"Dec 25, 2002","192.03","191.75","192.42","191.48","0.04%"
"Dec 24, 2002","191.95","191.78","192.11","190.90","0.04%"
"Dec 23, 2002","191.88","192.75","193.01","191.08","-0.53%"
"Dec 20, 2002","192.90","193.24","193.93","192.55","-0.14%"
"Dec 19, 2002","193.18","194.22","194.46","192.94","-0.45%"
"Dec 18, 2002","194.05","193.87","194.49","193.13","0.07%"
"Dec 17, 2002","193.91","193.06","194.06","192.24","0.40%"
"Dec 16, 2002","193.13","191.58","193.51","191.19","0.85%"
"Dec 13, 2002","191.50","194.09","194.21","191.16","-1.37%"
"Dec 12, 2002","194.16","194.97","195.13","193.40","-0.42%"
"Dec 11, 2002","194.98","194.48","195.08","193.52","0.30%"
"Dec 10, 2002","194.39","194.87","195.43","193.78","-0.25%"
"Dec 09, 2002","194.88","194.72","195.00","192.96","0.09%"
"Dec 06, 2002","194.70","196.07","197.14","192.72","-0.79%"
"Dec 05, 2002","196.25","195.66","197.28","195.23","0.33%"
"Dec 04, 2002","195.60","195.53","196.55","194.76","-0.01%"
"Dec 03, 2002","195.61","194.08","195.84","193.27","0.80%"
"Dec 02, 2002","194.05","190.83","194.38","190.65","1.72%"
"Nov 29, 2002","190.77","189.54","191.07","189.19","0.59%"
"Nov 28, 2002","189.65","189.19","189.96","188.89","0.19%"
"Nov 27, 2002","189.29","188.70","189.39","187.59","0.29%"
"Nov 26, 2002","188.75","191.11","191.25","188.17","-1.21%"
"Nov 25, 2002","191.06","194.08","194.40","190.35","-1.56%"
"Nov 22, 2002","194.09","193.90","194.50","193.66","0.03%"
"Nov 21, 2002","194.04","192.65","194.11","191.86","0.67%"
"Nov 20, 2002","192.74","193.20","193.87","192.35","-0.21%"
"Nov 19, 2002","193.14","191.39","193.65","191.02","0.90%"
"Nov 18, 2002","191.42","190.17","191.74","190.11","0.54%"
"Nov 15, 2002","190.40","190.19","190.75","189.71","0.06%"
"Nov 14, 2002","190.29","190.35","191.17","189.94","-0.12%"
"Nov 13, 2002","190.52","190.25","191.07","189.74","0.12%"
"Nov 12, 2002","190.29","189.85","190.31","189.36","0.25%"
"Nov 11, 2002","189.82","190.50","191.01","189.22","-0.44%"
"Nov 08, 2002","190.65","191.39","191.97","190.09","-0.40%"
"Nov 07, 2002","191.41","190.46","191.82","189.97","0.43%"
"Nov 06, 2002","190.59","190.38","191.05","189.75","0.08%"
"Nov 05, 2002","190.43","190.28","190.67","189.32","0.02%"
"Nov 04, 2002","190.40","191.05","191.35","189.98","-0.33%"
"Nov 01, 2002","191.03","191.62","192.15","190.12","-0.35%"
"Oct 31, 2002","191.71","191.49","192.06","190.60","0.13%"
"Oct 30, 2002","191.47","191.63","191.94","190.71","-0.14%"
"Oct 29, 2002","191.74","192.72","192.86","190.73","-0.57%"
"Oct 28, 2002","192.83","192.52","193.40","191.72","-0.01%"
"Oct 25, 2002","192.84","193.39","193.76","192.06","-0.29%"
"Oct 24, 2002","193.41","192.83","193.51","191.65","0.31%"
"Oct 23, 2002","192.82","193.43","193.89","191.63","-0.37%"
"Oct 22, 2002","193.53","192.74","194.06","192.51","0.42%"
"Oct 21, 2002","192.72","193.86","194.16","192.11","-0.64%"
"Oct 18, 2002","193.97","193.76","194.35","193.31","0.02%"
"Oct 17, 2002","193.93","193.41","194.07","192.39","0.26%"
"Oct 16, 2002","193.42","193.55","194.29","192.48","-0.09%"
"Oct 15, 2002","193.60","193.66","194.31","192.68","-0.04%"
"Oct 14, 2002","193.68","193.78","194.13","193.08","-0.04%"
"Oct 11, 2002","193.76","193.43","194.27","192.88","0.19%"
"Oct 10, 2002","193.39","192.93","193.70","192.46","0.21%"
"Oct 09, 2002","192.99","192.96","193.17","192.12","-0.08%"
"Oct 08, 2002","193.14","194.51","195.05","192.83","-0.80%"
"Oct 07, 2002","194.70","192.73","194.94","192.28","0.90%"
"Oct 04, 2002","192.96","192.42","193.34","192.01","0.13%"
"Oct 03, 2002","192.70","192.84","193.41","192.12","-0.11%"
"Oct 02, 2002","192.92","191.94","193.25","191.33","0.49%"
"Oct 01, 2002","191.98","190.74","192.92","190.67","0.55%"
"Sep 30, 2002","190.93","191.08","191.76","189.57","-0.14%"
"Sep 27, 2002","191.19","190.18","191.86","190.06","0.54%"
"Sep 26, 2002","190.16","191.18","192.04","189.84","-0.59%"
"Sep 25, 2002","191.29","192.25","192.80","190.56","-0.49%"
"Sep 24, 2002","192.24","191.96","192.53","190.96","0.11%"
"Sep 23, 2002","192.02","192.08","193.38","190.77","0.13%"
"Sep 20, 2002","191.78","189.07","192.09","188.96","1.44%"
"Sep 19, 2002","189.06","188.07","189.36","187.72","0.41%"
"Sep 18, 2002","188.29","188.12","189.16","186.64","0.12%"
"Sep 17, 2002","188.06","188.44","188.93","187.53","-0.23%"
"Sep 16, 2002","188.50","188.84","189.40","188.02","-0.10%"
"Sep 13, 2002","188.68","187.29","190.04","186.33","0.71%"
"Sep 12, 2002","187.35","186.79","187.77","186.35","0.21%"
"Sep 11, 2002","186.95","186.32","187.09","186.02","0.27%"
"Sep 10, 2002","186.44","185.03","186.84","184.30","0.69%"
"Sep 09, 2002","185.17","184.75","185.91","184.12","0.13%"
"Sep 06, 2002","184.93","185.28","186.03","184.22","-0.24%"
"Sep 05, 2002","185.38","184.45","185.84","184.07","0.44%"
"Sep 04, 2002","184.56","183.20","184.82","182.94","0.67%"
"Sep 03, 2002","183.33","182.94","183.41","182.32","0.20%"
"Sep 02, 2002","182.96","183.54","184.11","182.70","-0.34%"
"Aug 30, 2002","183.59","183.14","184.00","182.19","0.27%"
"Aug 29, 2002","183.10","182.28","183.36","181.00","0.49%"
"Aug 28, 2002","182.21","181.39","182.34","181.04","0.47%"
"Aug 27, 2002","181.35","182.13","182.40","180.21","-0.49%"
"Aug 26, 2002","182.25","181.87","182.35","181.62","0.18%"
"Aug 23, 2002","181.92","182.05","182.71","181.65","-0.29%"
"Aug 22, 2002","182.45","181.45","182.60","181.01","0.50%"
"Aug 21, 2002","181.55","181.52","181.72","180.27","-0.10%"
"Aug 20, 2002","181.74","181.09","182.24","180.80","0.30%"
"Aug 19, 2002","181.19","180.89","182.67","180.56","0.10%"
"Aug 16, 2002","181.00","180.25","181.33","179.74","0.39%"
"Aug 15, 2002","180.29","180.26","180.80","179.11","0.01%"
"Aug 14, 2002","180.27","181.71","182.02","179.21","-0.97%"
"Aug 13, 2002","182.04","182.18","182.69","181.46","-0.10%"
"Aug 12, 2002","182.22","183.01","183.67","181.65","-0.52%"
"Aug 09, 2002","183.17","185.33","185.86","182.68","-1.18%"
"Aug 08, 2002","185.36","184.97","185.40","184.18","0.25%"
"Aug 07, 2002","184.90","185.71","186.40","184.49","-0.46%"
"Aug 06, 2002","185.75","186.73","187.11","185.59","-0.57%"
"Aug 05, 2002","186.82","186.42","187.36","185.66","0.16%"
"Aug 02, 2002","186.52","186.05","187.42","185.63","0.13%"
"Aug 01, 2002","186.28","187.29","187.62","185.34","-0.64%"
"Jul 31, 2002","187.48","189.11","189.32","186.78","-0.87%"
"Jul 30, 2002","189.12","186.95","189.31","186.34","1.13%"
"Jul 29, 2002","187.00","186.13","187.54","185.63","0.53%"
"Jul 26, 2002","186.02","184.60","186.76","184.20","0.82%"
"Jul 25, 2002","184.50","183.17","184.74","182.88","0.51%"
"Jul 24, 2002","183.56","183.61","184.11","182.38","-0.07%"
"Jul 23, 2002","183.68","183.54","184.43","182.94","0.04%"
"Jul 22, 2002","183.60","182.84","183.89","182.41","0.50%"
"Jul 19, 2002","182.69","183.17","183.78","182.42","-0.36%"
"Jul 18, 2002","183.35","182.73","183.93","182.31","0.36%"
"Jul 17, 2002","182.70","182.43","182.99","181.94","0.07%"
"Jul 16, 2002","182.57","182.40","183.11","181.39","-0.08%"
"Jul 15, 2002","182.72","181.55","182.96","180.43","0.63%"
"Jul 12, 2002","181.58","181.87","182.03","180.25","-0.17%"
"Jul 11, 2002","181.89","182.23","182.65","180.48","-0.14%"
"Jul 10, 2002","182.14","182.86","183.36","181.64","-0.42%"
"Jul 09, 2002","182.91","182.83","183.37","181.98","0.04%"
"Jul 08, 2002","182.84","182.68","183.17","181.50","-0.22%"
"Jul 05, 2002","183.24","183.11","183.59","181.84","0.01%"
"Jul 04, 2002","183.22","182.94","183.97","182.69","0.21%"
"Jul 03, 2002","182.83","184.06","184.35","182.46","-0.67%"
"Jul 02, 2002","184.07","183.62","184.39","183.04","0.35%"
"Jul 01, 2002","183.42","183.34","184.15","182.82","0.01%"
"Jun 28, 2002","183.40","182.95","184.06","181.57","0.16%"
"Jun 27, 2002","183.10","183.17","183.49","181.65","-0.07%"
"Jun 26, 2002","183.22","182.99","184.17","180.81","0.10%"
"Jun 25, 2002","183.03","182.51","183.22","182.20","0.16%"
"Jun 24, 2002","182.74","181.59","183.95","181.27","0.77%"
"Jun 21, 2002","181.34","184.98","185.79","181.13","-2.00%"
"Jun 20, 2002","185.04","184.83","185.19","184.22","0.16%"
"Jun 19, 2002","184.75","185.33","185.78","184.17","-0.33%"
"Jun 18, 2002","185.37","183.90","185.70","183.68","0.77%"
"Jun 17, 2002","183.95","183.49","184.17","183.00","0.34%"
"Jun 14, 2002","183.32","183.89","184.14","182.97","-0.29%"
"Jun 13, 2002","183.85","184.79","185.18","183.66","-0.58%"
"Jun 12, 2002","184.92","184.40","185.28","184.19","0.29%"
"Jun 11, 2002","184.38","182.11","184.71","181.77","1.17%"
"Jun 10, 2002","182.25","181.58","182.33","181.40","0.40%"
"Jun 07, 2002","181.52","181.15","182.14","180.98","0.13%"
"Jun 06, 2002","181.28","180.81","182.23","180.71","-0.18%"
"Jun 05, 2002","181.61","181.03","181.98","180.55","0.30%"
"Jun 04, 2002","181.07","180.85","181.78","180.27","0.12%"
"Jun 03, 2002","180.85","181.03","181.28","180.57","0.20%"
"May 31, 2002","180.49","180.57","182.51","180.37","-0.17%"
"May 30, 2002","180.80","181.71","182.01","180.01","-0.64%"
"May 29, 2002","181.97","181.70","181.98","181.31","0.13%"
"May 28, 2002","181.74","181.66","182.32","181.42","-0.03%"
"May 27, 2002","181.80","181.72","182.20","181.54","-0.05%"
"May 24, 2002","181.89","181.87","182.08","181.34","-0.06%"
"May 23, 2002","182.00","181.29","182.51","180.65","0.49%"
"May 22, 2002","181.11","181.21","182.71","180.12","-0.08%"
"May 21, 2002","181.25","182.74","183.83","180.11","-0.89%"
"May 20, 2002","182.88","183.83","184.20","182.41","-0.40%"
"May 17, 2002","183.62","186.42","186.50","183.22","-1.58%"
"May 16, 2002","186.56","186.29","187.07","185.54","0.06%"
"May 15, 2002","186.44","186.42","186.51","185.23","0.01%"
"May 14, 2002","186.43","186.19","186.89","185.86","0.11%"
"May 13, 2002","186.23","186.82","187.05","185.79","-0.32%"
"May 10, 2002","186.83","187.31","188.32","186.40","-0.26%"
"May 09, 2002","187.32","187.61","187.96","186.86","-0.21%"
"May 08, 2002","187.71","187.87","188.44","186.90","-0.04%"
"May 07, 2002","187.78","186.70","188.28","186.11","0.58%"
"May 06, 2002","186.70","186.53","187.10","186.37","0.06%"
"May 03, 2002","186.59","187.07","187.18","186.15","-0.27%"
"May 02, 2002","187.10","186.72","187.75","186.08","0.13%"
"May 01, 2002","186.86","187.33","187.59","186.00","-0.26%"
"Apr 30, 2002","187.35","186.74","187.59","186.11","0.27%"
"Apr 29, 2002","186.85","186.43","187.16","186.10","0.22%"
"Apr 26, 2002","186.44","187.24","187.51","185.84","-0.48%"
"Apr 25, 2002","187.34","187.87","187.97","186.25","-0.27%"
"Apr 24, 2002","187.84","188.28","188.81","187.41","-0.32%"
"Apr 23, 2002","188.44","188.66","188.91","187.84","-0.08%"
"Apr 22, 2002","188.59","188.69","189.11","187.50","-0.04%"
"Apr 19, 2002","188.67","188.19","189.07","188.04","0.21%"
"Apr 18, 2002","188.27","188.85","189.24","187.22","-0.41%"
"Apr 17, 2002","189.04","188.92","189.49","188.35","0.02%"
"Apr 16, 2002","189.01","189.90","189.98","188.33","-0.52%"
"Apr 15, 2002","190.00","189.58","190.10","188.63","0.17%"
"Apr 12, 2002","189.67","189.05","190.16","188.57","0.21%"
"Apr 11, 2002","189.28","187.68","189.52","187.55","0.83%"
"Apr 10, 2002","187.73","187.82","188.06","187.11","-0.21%"
"Apr 09, 2002","188.12","188.36","188.88","187.41","-0.10%"
"Apr 08, 2002","188.31","188.46","189.14","187.45","-0.21%"
"Apr 05, 2002","188.71","189.63","189.94","188.34","-0.55%"
"Apr 04, 2002","189.76","190.47","191.20","189.23","-0.51%"
"Apr 03, 2002","190.73","191.36","191.55","190.10","-0.38%"
"Apr 02, 2002","191.45","192.18","192.35","191.24","-0.39%"
"Apr 01, 2002","192.19","189.18","192.51","189.14","1.52%"
"Mar 29, 2002","189.32","189.03","189.75","188.53","0.21%"
"Mar 28, 2002","188.92","189.02","189.31","188.10","-0.09%"
"Mar 27, 2002","189.09","189.83","190.12","188.39","-0.40%"
"Mar 26, 2002","189.85","190.22","190.38","188.68","-0.16%"
"Mar 25, 2002","190.16","189.38","190.59","188.76","0.45%"
"Mar 22, 2002","189.30","188.34","189.74","188.16","0.52%"
"Mar 21, 2002","188.33","187.58","188.95","187.32","0.28%"
"Mar 20, 2002","187.80","188.13","188.50","186.63","-0.11%"
"Mar 19, 2002","188.01","187.20","188.53","186.61","0.32%"
"Mar 18, 2002","187.41","183.85","187.53","183.73","1.84%"
"Mar 15, 2002","184.03","183.38","184.26","183.10","0.24%"
"Mar 14, 2002","183.59","183.36","183.68","182.04","0.11%"
"Mar 13, 2002","183.38","182.45","183.51","182.10","0.48%"
"Mar 12, 2002","182.50","182.34","183.02","181.48","0.09%"
"Mar 11, 2002","182.33","182.66","183.67","181.62","-0.19%"
"Mar 08, 2002","182.67","181.76","183.16","181.49","0.59%"
